"age","job","marital","education","default_credit","balance","housing","loan","contact","day","month","duration","campaign","pdays","previous","poutcome","term_deposit_subscribed"
"Youth","unemployed","single","secondary","no",-0.337723583942474,"yes","no","unknown",-0.82596588333374,"may",-0.185014550313046,-0.246674279051293,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","technician","married","secondary","no",-0.419360409316668,"no","no","cellular",-0.223156331034678,"jul",-0.499960168276281,0.0795216116906509,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","entrepreneur","married","secondary","no",-0.342037725120785,"no","no","cellular",-1.4287754356328,"aug",0.157148590190223,-0.246674279051293,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","services","married","tertiary","no",-0.0709105449146227,"yes","yes","unknown",-0.34371824149449,"may",0.993115353919799,0.731913393174539,-0.408067314706465,-0.221904172453387,"unknown","no"
"Youth","services","married","secondary","no",-0.12135281099949,"yes","no","cellular",0.500215131724197,"nov",0.938680308839733,-0.246674279051293,0.945495016501181,0.162786450436281,"failure","yes"
"Workforce","housemaid","divorced","primary","no",-0.267038040020917,"no","no","unknown",-0.584842062414115,"jun",-0.577724518390661,-0.572870169793238,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","housemaid","married","secondary","no",-0.436285117016195,"yes","no","unknown",-1.30821352517299,"jun",-0.371648990587556,-0.572870169793238,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","admin.","married","secondary","no",-0.420355980357816,"yes","no","unknown",-1.18765161471318,"may",0.199918982753131,-0.572870169793238,-0.408067314706465,-0.221904172453387,"unknown","no"
"Youth","services","single","secondary","no",-0.430975404796736,"yes","no","cellular",-0.464280151954303,"aug",-0.410531165644745,-0.572870169793238,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","housemaid","married","primary","no",-0.421683408412681,"yes","no","telephone",1.70583423632232,"jul",9.46165308137569,2.03669695614232,-0.408067314706465,-0.221904172453387,"unknown","yes"
"Workforce","blue-collar","married","secondary","no",-0.447568255482547,"yes","no","cellular",0.620777042184009,"jul",-0.65548886850504,-0.572870169793238,-0.408067314706465,-0.221904172453387,"unknown","no"
"Youth","technician","single","tertiary","no",-0.714049437496682,"yes","yes","cellular",-1.18765161471318,"may",2.21012743320983,-0.572870169793238,2.92533245617804,3.24031143355362,"failure","no"
"Youth","blue-collar","married","secondary","no",-0.323785589366392,"yes","no","unknown",-1.4287754356328,"jun",-0.814905786239517,-0.572870169793238,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","self-employed","married","tertiary","no",-0.447568255482547,"no","no","cellular",1.4647104154027,"aug",-0.869340831319582,3.34148051911009,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","management","single","tertiary","no",0.0488898370369374,"yes","no","cellular",0.259091310804572,"may",-0.849899743790988,-0.572870169793238,2.31925977056267,1.31685831910528,"failure","no"
"Workforce","blue-collar","married","primary","no",-0.11869795488976,"yes","no","cellular",-0.223156331034678,"may",-0.573836300884942,-0.246674279051293,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","services","married","secondary","no",-0.0778795422026636,"no","no","cellular",0.138529400344759,"nov",0.0949371100987193,-0.572870169793238,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","housemaid","divorced","tertiary","no",-0.433630260906466,"yes","no","cellular",0.379653221264384,"aug",1.70077093996065,-0.246674279051293,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","management","married","secondary","no",-0.447568255482547,"no","no","cellular",1.70583423632232,"jul",-0.0372622850957253,0.0795216116906509,-0.408067314706465,-0.221904172453387,"unknown","no"
"Youth","self-employed","single","tertiary","no",0.950545343303943,"no","no","cellular",1.4647104154027,"jan",-0.216120290358797,-0.572870169793238,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","services","married","secondary","no",0.239375762910055,"yes","yes","unknown",1.22358659448307,"may",-0.476630863241968,-0.572870169793238,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","blue-collar","married","primary","no",-0.1522155132751,"no","no","cellular",-0.34371824149449,"aug",-0.394978295621869,1.05810928391648,-0.408067314706465,-0.221904172453387,"unknown","no"
"Youth","blue-collar","married","primary","no",-0.296573314241661,"yes","no","unknown",0.500215131724197,"jun",0.440988468107707,0.0795216116906509,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","housemaid","married","secondary","no",-0.447568255482547,"yes","no","cellular",0.741338952643821,"jul",-0.383313643104713,-0.572870169793238,-0.408067314706465,-0.221904172453387,"unknown","no"
"Retired","technician","married","secondary","no",-0.350002293449975,"no","no","telephone",-1.54933734609261,"jun",-0.20445563784164,0.405717502432595,-0.408067314706465,-0.221904172453387,"unknown","yes"
"Workforce","self-employed","married","secondary","no",-0.254759330513416,"yes","no","cellular",-1.4287754356328,"feb",0.0871606750872814,0.731913393174539,-0.408067314706465,-0.221904172453387,"unknown","no"
"Youth","services","married","secondary","no",-0.409736555918897,"no","yes","unknown",-1.54933734609261,"jul",1.62300658984627,-0.572870169793238,-0.408067314706465,-0.221904172453387,"unknown","yes"
"Youth","management","single","tertiary","no",-0.12135281099949,"yes","no","cellular",-0.584842062414115,"jul",2.73892501398761,-0.246674279051293,-0.408067314706465,-0.221904172453387,"unknown","yes"
"Workforce","blue-collar","married","primary","no",0.247008474225529,"no","no","unknown",-1.30821352517299,"jun",-0.507736603287719,-0.246674279051293,-0.408067314706465,-0.221904172453387,"unknown","no"
"Youth","management","married","tertiary","no",-0.10376438927253,"yes","no","cellular",-1.66989925655243,"mar",-0.702147478573667,0.405717502432595,0.642458673693499,2.47093018777429,"failure","no"
"Youth","management","married","tertiary","no",1.18649568005618,"yes","no","unknown",0.620777042184009,"may",0.507088165704929,-0.246674279051293,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","unemployed","single","secondary","no",-0.391484420164504,"yes","no","cellular",-0.584842062414115,"may",1.76298242005215,-0.572870169793238,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","retired","married","secondary","no",0.0332925573922745,"yes","yes","cellular",0.861900863103634,"jul",0.693722605979439,-0.246674279051293,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","unemployed","married","secondary","no",0.378423851657157,"no","no","cellular",1.70583423632232,"jul",-0.200567420335922,-0.572870169793238,-0.408067314706465,-0.221904172453387,"unknown","no"
"Youth","blue-collar","married","primary","no",-0.421351551398965,"yes","no","unknown",1.34414850494288,"may",-0.919887658893929,-0.246674279051293,-0.408067314706465,-0.221904172453387,"unknown","no"
"Youth","technician","married","tertiary","no",-0.41205955501491,"yes","no","cellular",1.58527232586251,"jul",-0.531065908322033,3.34148051911009,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","technician","married","tertiary","no",0.606741477093925,"no","no","cellular",-0.946527793793552,"aug",-0.647712433493602,-0.246674279051293,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","blue-collar","married","secondary","no",-0.0662645467225955,"no","no","telephone",1.58527232586251,"jul",-0.0839208951643528,-0.246674279051293,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","admin.","married","secondary","no",-0.186728642701588,"yes","no","cellular",-1.18765161471318,"may",-0.367760773081837,0.731913393174539,-0.408067314706465,-0.221904172453387,"unknown","no"
"Youth","management","single","tertiary","no",-0.341042154079637,"no","no","cellular",0.741338952643821,"aug",-0.122803070221542,-0.246674279051293,-0.408067314706465,-0.221904172453387,"unknown","no"
"Youth","management","single","tertiary","no",-0.26405132689747,"yes","no","unknown",1.22358659448307,"may",-0.0372622850957253,-0.572870169793238,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","admin.","single","tertiary","no",-0.444249685345385,"no","no","unknown",-1.79046116701224,"jul",-0.39109007811615,-0.246674279051293,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","admin.","married","secondary","no",0.103978101313832,"no","no","cellular",-1.4287754356328,"jun",-0.639935998482164,-0.246674279051293,-0.408067314706465,-0.221904172453387,"unknown","yes"
"Workforce","blue-collar","divorced","primary","no",-0.442590400276804,"yes","no","cellular",-0.464280151954303,"may",-0.332766815530366,-0.246674279051293,3.13745789614341,2.47093018777429,"failure","no"
"Youth","technician","single","unknown","no",-0.503983947814307,"no","no","unknown",-1.18765161471318,"may",-0.826570438756674,-0.572870169793238,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","unemployed","divorced","secondary","no",-0.195688782071926,"no","no","cellular",-0.464280151954303,"aug",-0.515513038299157,0.0795216116906509,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","blue-collar","married","primary","no",-0.131308521410977,"yes","no","cellular",-0.34371824149449,"may",0.219360070281726,-0.572870169793238,3.27887485612033,0.547477073325948,"failure","no"
"Workforce","services","married","secondary","no",-0.287281317857607,"yes","no","telephone",1.10302468402326,"jul",-0.667153521022196,-0.572870169793238,-0.408067314706465,-0.221904172453387,"unknown","no"
"Youth","services","divorced","secondary","no",1.30032263576085,"yes","no","unknown",-1.18765161471318,"jun",-0.313325728001771,-0.246674279051293,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","blue-collar","married","secondary","no",-0.408740984877748,"yes","no","unknown",-1.4287754356328,"jun",-0.80324113372236,-0.572870169793238,-0.408067314706465,-0.221904172453387,"unknown","no"
"Retired","self-employed","divorced","tertiary","no",-0.44557711340025,"yes","no","cellular",-0.34371824149449,"apr",-0.604942040930693,-0.572870169793238,1.4404543764204,0.932167696215616,"success","yes"
"Youth","services","married","secondary","no",-0.378873853643287,"yes","no","unknown",1.22358659448307,"may",0.207695417764569,-0.572870169793238,-0.408067314706465,-0.221904172453387,"unknown","no"
"Retired","retired","married","tertiary","no",1.18251339589159,"no","no","telephone",0.620777042184009,"oct",-0.503848385782,0.0795216116906509,-0.408067314706465,-0.221904172453387,"unknown","no"
"Youth","management","married","tertiary","no",-0.181750787495845,"no","no","cellular",0.379653221264384,"aug",-0.488295515759124,0.405717502432595,-0.408067314706465,-0.221904172453387,"unknown","no"
"Youth","self-employed","single","tertiary","no",-0.431639118824168,"no","no","cellular",1.34414850494288,"may",-0.445525123196216,-0.246674279051293,1.49096043355501,0.162786450436281,"failure","no"
"Youth","management","married","tertiary","no",-0.155202226398546,"no","no","cellular",0.500215131724197,"aug",-0.569948083379223,-0.246674279051293,-0.408067314706465,-0.221904172453387,"unknown","no"
"Youth","blue-collar","single","secondary","no",-0.112060814615436,"yes","no","cellular",0.500215131724197,"apr",-0.212232072853078,0.0795216116906509,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","blue-collar","single","secondary","no",-0.410732126960045,"yes","no","unknown",-0.82596588333374,"may",-0.161685245278732,-0.246674279051293,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","retired","single","secondary","no",1.50541027023748,"no","no","telephone",-1.54933734609261,"feb",-0.484407298253405,1.05810928391648,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","blue-collar","single","primary","no",-0.329759015613285,"yes","no","unknown",-0.34371824149449,"may",0.238801157810321,-0.572870169793238,-0.408067314706465,-0.221904172453387,"unknown","no"
"Youth","technician","married","secondary","no",-0.447568255482547,"yes","no","cellular",-0.102594420574866,"jul",-0.445525123196216,-0.572870169793238,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","services","married","secondary","no",2.01945678448393,"no","no","unknown",0.138529400344759,"jun",2.82835401661915,-0.572870169793238,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","blue-collar","married","secondary","no",1.54490125486972,"yes","no","cellular",-0.464280151954303,"aug",-0.394978295621869,1.05810928391648,-0.408067314706465,-0.221904172453387,"unknown","no"
"Youth","student","single","secondary","no",-0.14159608883618,"no","no","cellular",1.4647104154027,"may",1.08643257405705,-0.246674279051293,1.46065679927424,3.24031143355362,"failure","yes"
"Youth","blue-collar","married","secondary","no",-0.650996604890598,"yes","no","unknown",0.0179674898849468,"may",1.92628755529235,-0.572870169793238,-0.408067314706465,-0.221904172453387,"unknown","no"
"Youth","management","single","tertiary","no",-0.432634689865317,"no","no","telephone",-1.66989925655243,"feb",-0.185014550313046,-0.246674279051293,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","admin.","divorced","secondary","no",0.912713643740292,"no","no","cellular",-1.66989925655243,"apr",0.538193905750681,-0.246674279051293,-0.408067314706465,-0.221904172453387,"unknown","yes"
"Workforce","management","married","primary","no",-0.252104474403686,"no","no","cellular",1.58527232586251,"jan",-0.227784942875954,-0.246674279051293,-0.408067314706465,-0.221904172453387,"unknown","no"
"Youth","student","single","unknown","no",-0.438608116112209,"no","no","telephone",-1.30821352517299,"mar",-0.671041738527915,3.01528462836815,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","management","divorced","tertiary","no",-0.173454362152939,"no","no","telephone",1.58527232586251,"jul",0.223248287787445,0.0795216116906509,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","blue-collar","married","primary","no",-0.220578058100644,"yes","no","unknown",1.58527232586251,"may",0.604293603347903,-0.246674279051293,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","technician","married","unknown","no",-0.196684353113075,"no","no","cellular",-0.584842062414115,"jul",0.534305688244962,0.0795216116906509,-0.408067314706465,-0.221904172453387,"unknown","no"
"Youth","blue-collar","married","secondary","no",-0.30022374139254,"yes","no","cellular",-0.102594420574866,"apr",-0.0567033726243201,0.0795216116906509,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","services","married","secondary","no",-0.320798876242946,"yes","no","unknown",0.861900863103634,"may",-0.783800046193765,0.405717502432595,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","entrepreneur","married","secondary","no",-0.447568255482547,"yes","no","unknown",0.500215131724197,"jun",-0.566059865873504,-0.572870169793238,-0.408067314706465,-0.221904172453387,"unknown","no"
"Youth","student","single","secondary","no",3.38703953800853,"no","no","cellular",-0.946527793793552,"apr",-0.519401255804876,-0.246674279051293,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","unemployed","married","secondary","no",0.356853145765602,"no","no","cellular",0.500215131724197,"nov",1.45581323710035,-0.246674279051293,1.1778228793204,0.547477073325948,"unknown","no"
"Youth","technician","single","tertiary","yes",-0.439603687153358,"no","no","cellular",0.620777042184009,"aug",-0.0489269376128821,-0.246674279051293,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","management","divorced","tertiary","no",0.403313127685874,"yes","no","cellular",1.82639614678213,"jul",1.88740538023516,1.71050106540037,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","blue-collar","married","secondary","no",-0.439271830139641,"no","no","cellular",0.741338952643821,"aug",1.04755039899986,-0.246674279051293,-0.408067314706465,-0.221904172453387,"unknown","yes"
"Workforce","technician","married","secondary","no",0.538710789282097,"no","no","cellular",1.4647104154027,"jul",-0.721588566102262,0.731913393174539,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","management","married","secondary","no",-0.0559769792973922,"yes","yes","cellular",-1.79046116701224,"apr",2.05071051547536,-0.572870169793238,0.965697439355027,0.162786450436281,"unknown","no"
"Youth","services","single","primary","no",-0.185401214646723,"no","no","cellular",-0.946527793793552,"jul",-0.146132375255856,-0.572870169793238,-0.408067314706465,-0.221904172453387,"unknown","no"
"Youth","technician","single","tertiary","no",-0.265710611966052,"no","no","cellular",0.259091310804572,"aug",0.460429555636301,1.38430517465843,-0.408067314706465,-0.221904172453387,"unknown","no"
"Youth","blue-collar","single","secondary","no",-0.39978084550741,"yes","no","unknown",0.620777042184009,"may",-0.220008507864516,0.0795216116906509,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","admin.","married","secondary","no",-0.17245879111179,"yes","yes","cellular",0.259091310804572,"nov",-0.818794003745236,-0.572870169793238,1.50106164498193,0.162786450436281,"failure","no"
"Workforce","blue-collar","single","primary","no",-0.567036780420391,"yes","no","unknown",-1.54933734609261,"jun",-0.192790985324484,-0.246674279051293,-0.408067314706465,-0.221904172453387,"unknown","no"
"Youth","blue-collar","married","secondary","no",-0.425665692577276,"no","no","unknown",1.34414850494288,"may",-0.534954125827752,-0.572870169793238,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","blue-collar","married","primary","no",-0.277657464459836,"no","no","telephone",-0.34371824149449,"may",-0.881005483836739,-0.572870169793238,2.6424985362242,0.162786450436281,"failure","no"
"Workforce","blue-collar","single","secondary","no",-0.466152248250656,"yes","yes","unknown",-1.18765161471318,"jun",-0.0450387201071632,-0.246674279051293,-0.408067314706465,-0.221904172453387,"unknown","no"
"Retired","services","married","secondary","no",1.02189460125293,"no","no","cellular",-0.82596588333374,"nov",-0.519401255804876,-0.572870169793238,0.57175019370504,2.08623956488462,"failure","no"
"Workforce","blue-collar","married","primary","no",-0.444913399372817,"no","no","telephone",1.4647104154027,"jan",-0.787688263699484,-0.572870169793238,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","management","married","tertiary","no",-0.17776850333125,"no","no","cellular",1.34414850494288,"apr",-0.651600650999321,0.0795216116906509,-0.408067314706465,-0.221904172453387,"unknown","no"
"Retired","unemployed","married","primary","no",-0.271020324185511,"no","no","cellular",1.82639614678213,"aug",0.153260372684504,-0.246674279051293,2.63239732479728,0.162786450436281,"unknown","no"
"Workforce","technician","married","secondary","no",1.87310784143507,"yes","no","cellular",0.500215131724197,"nov",0.0949371100987193,-0.572870169793238,-0.408067314706465,-0.221904172453387,"unknown","yes"
"Workforce","technician","married","secondary","no",-0.336396155887609,"no","no","cellular",0.259091310804572,"aug",-0.348319685553242,0.0795216116906509,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","services","married","primary","no",-0.239493907882469,"yes","no","cellular",-0.464280151954303,"may",0.0482785000300918,-0.572870169793238,-0.408067314706465,-0.221904172453387,"unknown","no"
"Youth","technician","married","secondary","no",-0.447568255482547,"yes","yes","unknown",-0.82596588333374,"may",-0.332766815530366,-0.246674279051293,-0.408067314706465,-0.221904172453387,"unknown","no"
"Youth","management","single","tertiary","no",-0.319803305201798,"no","yes","cellular",-0.82596588333374,"feb",-0.698259261067948,0.405717502432595,1.55156770211655,2.47093018777429,"failure","no"
"Workforce","blue-collar","married","secondary","no",-0.310511308817743,"yes","no","cellular",-0.464280151954303,"aug",-0.0916973301757907,-0.246674279051293,1.4404543764204,1.31685831910528,"success","yes"
"Youth","services","single","secondary","no",-0.513275944198361,"yes","no","cellular",-0.102594420574866,"may",-0.0100447625556926,-0.572870169793238,3.22836879898572,0.932167696215616,"success","no"
"Workforce","blue-collar","married","secondary","no",-0.442590400276804,"yes","yes","cellular",0.500215131724197,"aug",-0.709923913585105,0.0795216116906509,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","management","married","tertiary","no",-0.229206340457266,"yes","no","cellular",-1.30821352517299,"may",2.25289782577274,-0.572870169793238,-0.408067314706465,-0.221904172453387,"unknown","yes"
"Workforce","management","divorced","tertiary","no",-0.36360843101234,"no","no","cellular",1.34414850494288,"aug",-0.220008507864516,1.05810928391648,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","admin.","single","secondary","no",-0.206640063524562,"yes","no","cellular",1.34414850494288,"apr",-0.659377086010759,1.71050106540037,-0.408067314706465,-0.221904172453387,"unknown","yes"
"Youth","management","married","tertiary","no",-0.0901582517101642,"no","no","cellular",-0.82596588333374,"dec",-0.523289473310595,-0.572870169793238,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","blue-collar","married","primary","no",-0.503652090800591,"no","yes","cellular",-0.34371824149449,"may",-0.0955855476815096,-0.572870169793238,3.12735668471649,0.932167696215616,"failure","no"
"Workforce","services","married","secondary","no",-0.00686214126738973,"yes","no","telephone",-0.34371824149449,"may",-0.534954125827752,-0.246674279051293,3.04654699330111,1.31685831910528,"failure","no"
"Workforce","technician","married","secondary","no",1.51105183947066,"yes","no","cellular",0.379653221264384,"nov",-0.262778900427425,-0.572870169793238,1.42025195356655,1.31685831910528,"failure","no"
"Workforce","blue-collar","married","primary","no",-0.580974774996473,"no","no","unknown",0.620777042184009,"may",-0.332766815530366,1.05810928391648,-0.408067314706465,-0.221904172453387,"unknown","no"
"Youth","management","single","tertiary","no",-0.411395840987478,"no","no","cellular",0.620777042184009,"aug",-0.531065908322033,0.731913393174539,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","management","divorced","tertiary","no",-0.178764074372398,"no","no","cellular",-0.102594420574866,"sep",-0.651600650999321,-0.572870169793238,0.642458673693499,0.932167696215616,"success","yes"
"Youth","technician","married","secondary","no",-0.228542626429833,"no","no","cellular",0.741338952643821,"jun",-0.558283430862066,-0.572870169793238,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","management","married","secondary","no",-0.447568255482547,"yes","no","cellular",-0.464280151954303,"may",-0.138355940244418,0.405717502432595,2.20814644486652,0.932167696215616,"failure","no"
"Youth","services","married","secondary","no",-0.442590400276804,"yes","no","unknown",0.0179674898849468,"may",-0.35609612056468,-0.572870169793238,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","blue-collar","married","secondary","no",0.234066050690596,"yes","no","cellular",-1.18765161471318,"aug",-0.511624820793438,-0.246674279051293,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","blue-collar","married","secondary","no",-0.395466704329099,"yes","yes","unknown",0.379653221264384,"may",-0.589389170907817,-0.246674279051293,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","retired","divorced","secondary","no",-0.421351551398965,"no","no","cellular",-0.102594420574866,"jul",-0.577724518390661,-0.246674279051293,-0.408067314706465,-0.221904172453387,"unknown","no"
"Youth","management","married","tertiary","no",-0.447568255482547,"no","no","cellular",-0.223156331034678,"aug",-0.636047780976445,-0.246674279051293,-0.408067314706465,-0.221904172453387,"unknown","no"
"Youth","management","single","tertiary","no",-0.51958122745897,"yes","yes","cellular",0.259091310804572,"aug",-0.503848385782,0.405717502432595,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","technician","married","unknown","no",-0.577324347845594,"yes","yes","cellular",0.861900863103634,"jul",-0.472742645736249,-0.572870169793238,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","management","married","tertiary","no",-0.629094041985327,"yes","no","cellular",1.70583423632232,"apr",0.032725630007216,-0.572870169793238,2.21824765629345,0.547477073325948,"failure","no"
"Youth","admin.","single","secondary","no",-0.445908970413966,"yes","no","cellular",-0.102594420574866,"may",2.62616670632176,-0.246674279051293,3.31927970182802,0.547477073325948,"failure","yes"
"Youth","student","single","secondary","no",-0.0695831168597578,"yes","no","unknown",-0.102594420574866,"may",-0.919887658893929,0.0795216116906509,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","blue-collar","married","primary","no",-0.0181452797337417,"yes","no","unknown",-0.223156331034678,"may",-0.367760773081837,-0.246674279051293,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","management","single","tertiary","no",-0.0493398390230676,"no","no","cellular",-0.223156331034678,"aug",2.50952018115019,0.0795216116906509,-0.408067314706465,-0.221904172453387,"unknown","yes"
"Youth","blue-collar","married","secondary","no",-0.433630260906466,"yes","no","unknown",-0.82596588333374,"may",-0.188902767818765,0.0795216116906509,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","services","single","secondary","no",-0.456528394852886,"no","yes","unknown",-1.79046116701224,"jul",-0.146132375255856,-0.572870169793238,-0.408067314706465,-0.221904172453387,"unknown","no"
"Youth","services","married","secondary","no",-0.363940288026057,"yes","yes","cellular",1.10302468402326,"jul",-0.42997225317334,0.405717502432595,-0.408067314706465,-0.221904172453387,"unknown","no"
"Youth","student","single","secondary","no",-0.375555283506125,"yes","no","unknown",-0.946527793793552,"may",0.234912940304602,-0.572870169793238,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","management","married","tertiary","no",0.296787026282964,"no","no","cellular",0.500215131724197,"nov",-0.313325728001771,0.405717502432595,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","technician","married","secondary","no",-0.110401529546854,"yes","yes","cellular",0.500215131724197,"nov",-0.247226030404549,0.0795216116906509,-0.317156411864161,0.162786450436281,"failure","no"
"Workforce","management","married","tertiary","no",-0.430975404796736,"no","yes","cellular",0.138529400344759,"jul",-0.597165605919255,-0.572870169793238,-0.408067314706465,-0.221904172453387,"unknown","no"
"Youth","technician","single","secondary","no",-0.2544274734997,"no","yes","cellular",-1.54933734609261,"feb",0.697610823485158,-0.572870169793238,-0.408067314706465,-0.221904172453387,"unknown","no"
"Youth","technician","single","secondary","no",-0.371241142327814,"no","no","cellular",-1.54933734609261,"feb",0.114378197627314,-0.572870169793238,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","blue-collar","divorced","secondary","no",0.738156854525554,"no","no","cellular",-0.102594420574866,"may",-0.834346873768112,-0.572870169793238,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","blue-collar","married","secondary","no",-0.404758700713153,"yes","no","cellular",-0.464280151954303,"may",-0.293884640473177,0.405717502432595,-0.408067314706465,-0.221904172453387,"unknown","no"
"Youth","admin.","married","secondary","no",0.525104651719732,"yes","no","unknown",1.58527232586251,"may",-0.231673160381673,0.0795216116906509,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","management","married","primary","no",0.202539634387553,"no","no","unknown",-0.584842062414115,"jun",0.701499040990877,-0.572870169793238,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","blue-collar","married","primary","no",-0.329759015613285,"yes","no","unknown",-1.66989925655243,"jun",-0.0217094150728494,1.38430517465843,-0.408067314706465,-0.221904172453387,"unknown","no"
"Youth","blue-collar","single","primary","no",-0.332082014709298,"yes","yes","unknown",-0.223156331034678,"may",0.180477895224536,0.0795216116906509,-0.408067314706465,-0.221904172453387,"unknown","no"
"Youth","blue-collar","married","secondary","no",-0.24115319295105,"yes","no","unknown",0.620777042184009,"may",-0.441636905690497,-0.572870169793238,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","management","married","tertiary","no",0.765037272636569,"no","no","cellular",1.22358659448307,"feb",0.0132845424786212,-0.572870169793238,2.36976582769729,0.547477073325948,"unknown","no"
"Workforce","management","single","tertiary","no",3.05717366637459,"no","no","unknown",0.0179674898849468,"may",-0.060591590130039,-0.246674279051293,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","admin.","married","secondary","no",0.549993927748449,"no","no","cellular",1.58527232586251,"apr",0.50319994819921,-0.246674279051293,-0.408067314706465,-0.221904172453387,"unknown","yes"
"Youth","management","single","tertiary","no",-0.259737185719159,"no","no","cellular",1.70583423632232,"apr",-0.562171648367785,-0.246674279051293,-0.408067314706465,-0.221904172453387,"unknown","no"
"Youth","management","married","primary","no",-0.400444559534842,"yes","no","unknown",-0.464280151954303,"may",-0.612718475942131,-0.572870169793238,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","blue-collar","married","unknown","no",-0.213609060812603,"yes","no","unknown",-1.54933734609261,"jun",-0.694371043562229,0.405717502432595,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","retired","married","tertiary","no",-0.269029182103214,"no","no","cellular",0.259091310804572,"nov",-0.818794003745236,-0.246674279051293,-0.408067314706465,-0.221904172453387,"unknown","no"
"Workforce","services","single","unknown","no",0.144464656987213,"no","no","cellular",0.379653221264384,"oct",0.491535295682053,-0.246674279051293,-0.408067314706465,-0.221904172453387,"unknown","yes"
"Workforce","management","married","secondary","no",0.128535520328833,"yes","no","unknown",0.500215131724197,"jun",-0.760470741159451,-0.572870169793238,-0.408067314706465,-0.221904172453387,"unknown","no"
"Retired","retired","married","tertiary","no",0.198889207236675,"no","no","cellular",-1.66989925655243,"feb",-0.608830258436412,-0.246674279051293,-0.408067314706465,-0.221904172453387,"unknown","no"
